UWI,Formatted UWI,CA Number,CA Core Number,CA Interval Top,Line Core,Interval Depth (m),Interval Length,Kmax,K90,Kvert,Porosity,Grain Density,Bulk Density,Bulk Mass Oil,Bulk Mass Water,Bulk Mass Sand,Pore Volume Oil,Pore Volume Water,Bulk Volume Oil,Bulk Volume Water,Grain Mass Oil,Grain Mass Water,Lithology
100121906419W500,100/12-19-064-19W5/00,075054,1,1703.0,SS,1725.93,0.42,0.02,,,0.061,2750.0,2580.0,,,,0.001,0.381,,,,,SS VF-FGR ARG LAM DOL
100121906419W500,100/12-19-064-19W5/00,075054,1,1703.0,FD,1726.35,0.32,6.85,6.13,1.03,0.121,2710.0,2380.0,,,,0.001,0.047,,,,,SS VF-FGR ARG LAM DOL COQ
100121906419W500,100/12-19-064-19W5/00,075054,1,1703.0,SS,1726.67,0.11,0.04,,,0.053,2760.0,2620.0,,,,0.164,0.183,,,,,SS VF-FGR DOL
100121906419W500,100/12-19-064-19W5/00,075054,1,1703.0,FD,1726.78,0.45,3.96,1.96,0.13,0.103,2730.0,2440.0,,,,0.382,0.164,,,,,SS VF-FGR DOL COQ
100121906419W500,100/12-19-064-19W5/00,075054,1,1703.0,NA,1727.23,0.47,,,,,,,,,,,,,,,,SH SS
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1748.0,0.25,0.03,0.03,0.01,0.039,2650.0,2550.0,,,,0.305,0.073,,,,,SS VF-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1748.25,0.16,0.01,0.01,0.01,0.052,2650.0,2510.0,,,,0.55,0.123,,,,,SS VF-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1748.41,0.1,0.03,,,0.038,2650.0,2550.0,,,,0.001,0.148,,,,,SS F-VCGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1748.51,0.19,0.03,0.03,0.01,0.079,2680.0,2470.0,,,,0.285,0.053,,,,,SS F-VCGR PYR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1748.7,0.19,0.05,0.05,0.02,0.073,2630.0,2440.0,,,,0.288,0.192,,,,,SS F-VCGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1748.89,0.2,,,,,,,,,,,,,,,,SS PRESERVED SAMPLE
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1749.09,0.1,0.63,0.52,0.19,0.103,2620.0,2350.0,,,,0.17,0.37,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1749.19,0.25,1.79,1.69,0.36,0.127,2630.0,2300.0,,,,0.131,0.278,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1749.44,0.08,0.8,,,0.124,2640.0,2310.0,,,,0.116,0.22,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1749.52,0.11,1.24,1.18,0.55,0.119,2620.0,2310.0,,,,0.073,0.293,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1749.63,0.15,0.42,0.39,0.09,0.094,2620.0,2370.0,,,,0.151,0.067,,,,,SS F-CGR LAM
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1749.78,0.24,92.2,92.2,31.2,0.147,2640.0,2250.0,,,,0.095,0.13,,,,,SS F-CGR ARG CLAST
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1750.02,0.21,,,,,,,,,,,,,,,,SS PRESERVED SAMPLE
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1750.23,0.05,1.03,,,0.125,2630.0,2300.0,,,,0.129,0.239,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1750.28,0.15,109.0,,,0.165,2640.0,2200.0,,,,0.096,0.223,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1750.43,0.13,33.9,32.5,1.64,0.143,2620.0,2250.0,,,,0.144,0.239,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1750.56,0.15,1.49,1.44,0.34,0.117,2610.0,2310.0,,,,0.001,0.598,,,,,SS F-CGR CHT PBL
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1750.71,0.09,5.81,,,0.124,2630.0,2300.0,,,,0.104,0.39,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1750.8,0.09,53.8,37.3,14.1,0.145,2640.0,2250.0,,,,0.221,0.137,,,,,SS F-VCGR CHT PBL
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1750.89,0.1,95.2,78.8,10.2,0.129,2580.0,2250.0,,,,0.166,0.202,,,,,SS F-VCGR CHT PBL
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1750.99,0.19,,,,,,,,,,,,,,,,SS PRESERVED SAMPLE
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1751.18,0.13,1.44,1.03,0.16,0.106,2640.0,2360.0,,,,0.142,0.476,,,,,SS F-CGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1751.31,0.14,0.09,0.08,0.01,0.048,2770.0,2640.0,,,,0.159,0.373,,,,,SS F-VCGR CHT PBL SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1751.45,0.15,0.54,0.4,0.25,0.096,2630.0,2380.0,,,,0.094,0.249,,,,,SS F-VCGR CHT PBL
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1751.6,0.07,0.6,,,0.116,2630.0,2330.0,,,,0.094,0.121,,,,,SS F-VCGR CHT PBL
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1751.88,0.1,117.0,,,0.15,2640.0,2250.0,,,,0.154,0.246,,,,,SS F-VCGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1751.98,0.11,9.62,8.02,0.88,0.127,2640.0,2310.0,,,,0.061,0.162,,,,,SS F-VCGR CHT PBL
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1752.09,0.18,1.69,1.46,0.46,0.114,2720.0,2410.0,,,,0.369,0.411,,,,,SS F-VCGR CHT PBL SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1752.27,0.16,0.04,0.03,0.01,0.031,2990.0,2890.0,,,,0.246,0.22,,,,,SS VF-FGR LAM SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1752.43,0.24,0.95,0.93,0.15,0.127,2730.0,2380.0,,,,0.195,0.243,,,,,SS VF-FGR LAM SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1752.67,0.11,,,,,,,,,,,,,,,,SID SS
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1752.78,0.08,0.39,,,0.112,2670.0,2370.0,,,,0.114,0.201,,,,,SS VF-FGR LAM SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1752.86,0.14,0.13,,,0.111,2830.0,2520.0,,,,0.145,0.586,,,,,SS VF-FGR LAM SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1753.0,0.23,4.76,4.12,0.81,0.151,2760.0,2350.0,,,,0.148,0.051,,,,,SS VF-MGR LAM SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1753.23,0.15,3.08,2.24,0.27,0.098,2960.0,2670.0,,,,0.089,0.169,,,,,SS VF-MGR LAM SID PYR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1753.38,5.49,,,,,,,,,,,,,,,,SH SS
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1758.87,0.25,6.41,,,0.121,2590.0,2280.0,,,,0.306,0.141,,,,,SS VF-FGR ARG PTGS CARB
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1759.12,0.67,,,,,,,,,,,,,,,,SH SS
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1759.79,0.15,7.18,6.96,4.06,0.16,2630.0,2210.0,,,,0.084,0.109,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1759.94,0.14,7.58,7.26,5.49,0.163,2640.0,2210.0,,,,0.085,0.155,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1760.08,0.06,4.47,,,0.179,2650.0,2170.0,,,,0.062,0.173,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1760.14,0.28,,,,,,,,,,,,,,,,SS PRESERVED SAMPLE
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1760.42,0.07,5.51,,,0.17,2650.0,2200.0,,,,0.109,0.173,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1760.49,0.21,5.19,5.14,3.27,0.141,2650.0,2270.0,,,,0.169,0.049,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1760.7,0.15,2.03,,,0.136,2650.0,2290.0,,,,0.178,0.191,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,FD,1760.85,0.12,1.44,1.43,0.69,0.121,2640.0,2320.0,,,,0.237,0.262,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1760.97,0.09,0.04,,,0.069,2650.0,2470.0,,,,0.233,0.344,,,,,SS VF-FGR
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,SS,1761.06,0.44,0.05,,,0.032,2970.0,2870.0,,,,0.226,0.063,,,,,SS VFGR CARB PTGS SID
100121906419W500,100/12-19-064-19W5/00,075054,2,1703.0,NA,1761.5,4.5,,,,,,,,,,,,,,,,SH SS
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2952.9,9.97,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2962.87,0.43,0.39,0.28,0.01,0.025,2730.0,,,,,,,,,,,CRB INTR
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2963.3,0.36,0.21,0.16,0.01,0.033,2730.0,,,,,,,,,,,CRB INTR
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2963.66,0.37,0.38,0.09,0.01,0.017,2710.0,,,,,,,,,,,CRB PP/V
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2964.03,0.33,0.15,0.15,0.01,0.021,2740.0,,,,,,,,,,,CRB PP/V
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2964.36,0.46,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2964.82,0.34,0.69,0.49,0.08,0.031,2740.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2965.16,0.3,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2965.46,0.18,0.53,0.09,0.01,0.013,2720.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2965.64,0.49,0.72,0.72,,0.047,2710.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2966.13,0.24,0.17,0.07,0.11,0.043,2720.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2966.37,1.22,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2967.59,0.13,0.07,0.07,0.01,0.022,2710.0,,,,,,,,,,,CRB PP/V
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2967.72,0.54,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2968.26,0.19,0.37,0.11,0.01,0.02,2710.0,,,,,,,,,,,CRB PP/V
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2968.45,0.12,0.23,0.14,0.01,0.029,2720.0,,,,,,,,,,,CRB PP/V
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2968.57,0.52,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2969.09,0.33,4.2,4.2,,0.01,2710.0,,,,,,,,,,,CRB PP/VBRKN
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2969.42,0.34,0.7,0.42,0.01,0.038,2720.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2969.76,0.27,1.2,0.5,0.01,0.033,2720.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,FD,2970.03,0.4,3.4,0.48,0.01,0.04,2710.0,,,,,,,,,,,CRB PP/VF
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2970.43,0.46,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100122306419W500,100/12-23-064-19W5/00,018473,3,2952.9,DE,2970.89,10.36,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1771.0,2.66,1.19,,,0.082,2720.0,2490.0,,,,0.066,0.344,,,,,sltst calc dol pyr lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1773.66,0.26,0.41,0.36,0.16,0.128,2720.0,2370.0,,,,0.153,0.342,,,,,ss vf calc pyr slty lam API 37.0
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1773.92,0.2,0.07,,,0.096,2710.0,,,,,0.135,0.366,,,,,sltst calc dol pyr
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1774.12,0.15,0.17,,,0.119,2700.0,,,,,0.067,0.411,,,,,sltst calc dol lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1774.27,0.34,0.05,,,0.092,2700.0,,,,,0.133,0.336,,,,,sltst calc dol pyr lam API 35.5
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1774.61,0.28,0.09,,,0.1,2700.0,,,,,0.07,0.487,,,,,sltst calc dol pyr lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1774.89,4.31,0.35,0.32,,0.083,2740.0,2510.0,,,,0.142,0.292,,,,,sltst calc dol pyr lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1779.2,3.72,0.5,0.36,,0.091,2730.0,2480.0,,,,0.113,0.381,,,,,sltst calc dol pyr lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1782.92,2.37,0.57,0.54,0.02,0.1,2720.0,2450.0,,,,0.07,0.291,,,,,sltst dol pyr lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1785.29,0.15,0.93,,,0.121,2690.0,,,,,0.102,0.377,,,,,ss vf dol pyr slty
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1785.44,0.21,2.12,1.96,1.18,0.133,2720.0,2360.0,,,,0.068,0.279,,,,,ss vf dol pyr slty
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1785.65,0.13,0.92,,,0.116,2690.0,,,,,0.095,0.352,,,,,ss vf dol pyr slty
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1785.78,0.17,1.55,1.51,0.98,0.131,2710.0,2360.0,,,,0.105,0.248,,,,,ss vf dol slty
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1785.95,0.1,1.07,,,0.113,2680.0,,,,,0.117,0.332,,,,,ss vf dol slty API 34.0
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1786.05,0.39,1.25,1.25,0.77,0.124,2720.0,2380.0,,,,0.065,0.289,,,,,ss vf dol slty lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1786.44,0.26,0.58,,,0.115,2720.0,,,,,0.001,0.508,,,,,ss vf dol slty
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1786.7,0.42,0.75,,,0.121,2720.0,,,,,0.034,0.509,,,,,ss vf dol slty
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1787.12,0.24,1.2,1.17,0.74,0.123,2720.0,2390.0,,,,0.112,0.28,,,,,ss vf dol slty API 33.0
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1787.36,0.36,0.65,,,0.12,2710.0,,,,,0.001,0.528,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1787.72,0.52,0.43,,,0.109,2720.0,,,,,0.035,0.489,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1788.24,0.62,0.55,,,0.12,2700.0,,,,,0.001,0.473,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1788.86,0.44,0.38,,,0.117,2690.0,,,,,0.001,0.547,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1789.3,0.35,0.09,,,0.084,2690.0,,,,,0.001,0.591,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1789.65,0.48,0.45,0.45,0.2,0.121,2700.0,2380.0,,,,,0.397,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1790.13,0.32,0.3,,,0.107,2700.0,,,,,0.001,0.539,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1790.45,0.59,0.71,,,0.126,2700.0,,,,,0.001,0.572,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1791.04,0.67,0.7,,,0.126,2700.0,,,,,,0.572,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,DE,1791.71,0.26,,,,,,,,,,,,,,,,ss shy
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1791.97,0.23,0.19,,,0.106,2690.0,,,,,0.001,0.563,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1792.2,0.25,0.48,,,0.128,2690.0,,,,,,0.565,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1792.45,0.55,0.63,0.63,0.42,0.126,2700.0,2360.0,,,,,0.409,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1793.0,0.18,0.55,,,0.129,2690.0,,,,,,0.621,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,DE,1793.18,0.07,,,,,,,,,,,,,,,,sh sdy
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1793.25,0.65,0.42,,,0.116,2700.0,,,,,,0.562,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1793.9,0.59,0.36,,,0.109,2710.0,,,,,,0.561,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1794.49,0.62,0.21,,,0.1,2690.0,,,,,,0.573,,,,,sltst dol lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1795.11,0.17,0.17,,,0.092,2680.0,,,,,,0.553,,,,,sltst dol lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1795.28,0.36,0.19,0.19,0.02,0.11,2710.0,2410.0,,,,,0.58,,,,,sltst dol lam
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1795.64,0.46,0.46,,,0.124,2690.0,,,,,,0.583,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1796.1,0.66,0.43,,,0.122,2680.0,,,,,,0.606,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,DE,1796.76,0.07,,,,,,,,,,,,,,,,sh sdy
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1796.83,0.81,0.33,,,0.116,2700.0,,,,,,0.557,,,,,sltst dol
100033506419W500,100/03-35-064-19W5/00,079809,1,1771.0,FD,1797.64,0.76,0.65,,,0.126,2680.0,,,,,,0.576,,,,,sltst dol
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1540.46,0.3,111.0,,,0.232,,,,,,,0.52,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1540.76,0.31,41.0,,,0.207,,,,,,,0.473,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1541.07,0.3,67.0,,,0.226,,,,,,,0.452,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1541.37,0.31,82.0,,,0.228,,,,,,,0.496,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1541.68,0.3,61.0,,,0.224,,,,,,,0.478,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1541.98,0.31,82.0,,,0.236,,,,,,,0.462,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1542.29,0.3,18.0,,,0.173,,,,,,,0.451,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1542.59,0.31,67.0,,,0.229,,,,,,,0.502,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1542.9,0.3,80.0,,,0.225,,,,,,,0.476,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1543.2,0.31,37.0,,,0.2,,,,,,,0.5,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1543.51,0.3,74.0,,,0.221,,,,,,,0.473,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1543.81,0.31,68.0,,,0.211,,,,,,,0.473,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1544.12,0.27,40.0,,,0.205,,,,,,,0.487,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1544.39,0.34,98.0,,,0.229,,,,,,,0.467,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1544.73,0.33,94.0,,,0.23,,,,,,,0.543,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1545.06,0.18,1.4,,,0.123,,,,,,,0.65,,,,,SS  F   SLT
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1545.24,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1545.34,0.21,54.0,,,0.204,,,,,,0.02,0.457,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1545.55,0.06,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1545.61,0.31,7.1,,,0.175,,,,,,,0.537,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1545.92,0.3,36.0,,,0.204,,,,,,0.025,0.48,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1546.22,0.24,18.0,,,0.202,,,,,,0.01,0.485,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1546.46,0.03,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1546.49,0.03,3.2,,,0.17,,,,,,0.012,0.51,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1546.52,0.19,3.0,,,0.159,,,,,,,0.477,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1546.71,0.06,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1546.77,0.21,1.4,,,0.157,,,,,,,0.49,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1546.98,0.15,1.0,,,0.149,,,,,,,0.592,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1547.13,2.56,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1549.69,0.58,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1550.27,0.31,,,,0.084,,,,,,,0.477,,,,,SS  F   SLT SH
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1550.58,0.3,,,,0.122,,,,,,,0.69,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1550.88,0.31,,,,0.09,,,,,,,0.712,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1551.19,0.73,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1551.92,0.06,0.8,,,0.156,,,,,,0.128,0.68,,,,,SS  CR
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1551.98,0.37,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1552.35,0.3,,,,0.092,,,,,,,0.662,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1552.65,0.28,0.6,,,0.155,,,,,,,0.62,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1552.93,0.3,1.0,,,0.173,,,,,,,0.6,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1553.23,0.18,4.0,,,0.184,,,,,,,0.565,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,DE,1553.41,0.03,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1553.44,0.31,0.8,,,0.179,,,,,,,0.6,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1553.75,0.3,1.1,,,0.165,,,,,,,0.7,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1554.05,0.31,1.2,,,0.163,,,,,,,0.73,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1554.36,0.3,1.4,,,0.164,,,,,,,0.67,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1554.66,0.31,3.9,,,0.189,,,,,,,0.66,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1554.97,0.21,4.2,,,0.178,,,,,,,0.625,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1555.18,0.21,3.0,,,0.17,,,,,,,0.512,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,1,1540.46,SS,1555.39,0.31,3.2,,,0.188,,,,,,,0.522,,,,,SS  F
